"Date","Open","High","Low","Close","Volume","Weekday","DayNum","Month","MACD","MACDSignal","RSI_Scaled","MACDCalc","SMA50_Standardized","SMA200_Standardized","Return_1D","Return_3D","Return_5D","HiLo","OpenClose","MACD_Crossover","RSI_Overbought","RSI_Oversold","Close_above_SMA200","Trend_Gradient","Close_SMA_Ratio","MACD_Diff","ATR"
2004-02-27,88.2200012207031,88.7799987792969,87.9599990844727,88.6600036621094,0.00836,"Friday","27","02",0.426652469943289,0.363855410914653,0.6097887605953,0.0627970590286365,1.80288026042832,-1.61868616416371,0.0086462130038385,0.007042284644873,0.0151134346183399,1.00932241590904,0.995037193511934,0,0,0,1,-2.11379234612768,49.1768674870542,0.0627970590286365,0.688570140038211
2004-03-01,88.4599990844727,88.6399993896484,88.0400009155273,88.2699966430664,0.007719,"Monday","01","03",0.429993981736865,0.377083125079095,0.568311058392866,0.0529108566577695,1.80282381869842,-1.64557664679351,-0.00439890596586612,0.00102059806735277,0.00443786301590121,1.00681506665018,1.00215251442882,0,0,0,1,-2.09555748874494,48.9620758986836,0.0529108566577695,0.683672469077056
2004-03-02,88.120002746582,88.1999969482422,87.4000015258789,87.7099990844727,0.00676,"Tuesday","02","03",0.376865728536968,0.37703964577067,0.514224828516256,-0.000173917233701804,1.76984113858825,-1.67750204196087,-0.00634414387550264,-0.00216157495003355,-0.00374831698799405,1.00915326554229,1.00467453729779,0,0,0,1,-2.05504559417373,49.5581197499095,-0.000173917233701804,0.696981229656373
2004-03-03,87.3899993896484,87.6399993896484,87.1100006103516,87.5500030517578,0.00718,"Wednesday","03","03",0.316420728466427,0.364915862309821,0.499595418445947,-0.0484951338433946,1.71174104067758,-1.71421415284303,-0.00182414815169196,-0.0125197446932426,-0.00714444603354114,1.00608424722286,0.998172431107572,0,0,0,1,-1.99855729101212,51.1467569984194,-0.0484951338433946,0.690053889975282
2004-03-04,87.4000015258789,87.9499969482422,87.3399963378906,87.9400024414062,0.004216,"Thursday","04","03",0.300882956653514,0.35210928117856,0.534369419533555,-0.0512263245250456,1.66928279096297,-1.74274300120163,0.00445459024619188,-0.0037384639652196,0.000455072978759574,1.00698420696048,0.993859439384401,0,0,0,1,-1.95784793845793,52.6813089534551,-0.0512263245250456,0.684335798573588
2004-03-05,89.7699966430664,90,89.5199966430664,89.6399993896484,0.027898,"Friday","05","03",0.439404674883037,0.369568359919455,0.648902316915562,0.0698363149635818,1.68612011300482,-1.76657824699373,0.0193313270530653,0.0220043361682973,0.0110534140205307,1.00536196799523,1.00145021479588,1,0,0,1,-1.95445538054948,53.1634719841528,0.0698363149635818,0.782597352860742
2004-03-08,90.0599975585938,90.3199996948242,90,90.1699981689453,0.013094,"Monday","08","03",0.590306429619791,0.413715973859523,0.675685747204517,0.176590455760269,1.74532399848935,-1.78417682402928,0.00591252546748766,0.0299256998956199,0.0215248849907841,1.00355555216471,0.998780075273535,0,0,0,1,-1.97822366874367,51.6637588476359,0.176590455760269,0.775268992311816
2004-03-09,90.25,90.8499984741211,90.1900024414062,90.7699966430664,0.00829,"Tuesday","09","03",0.755134730792517,0.481999725246122,0.703281533365185,0.273135005546396,1.79144248512989,-1.80205342513737,0.00665408102811438,0.0321809656935792,0.0348876706251779,1.00731784027995,0.994271271760523,0,1,0,1,-1.99411175059548,50.6686636029429,0.273135005546396,0.768464086087814
2004-03-10,90.5199966430664,90.9300003051758,90.4800033569336,90.7099990844727,0.008789,"Wednesday","10","03",0.869465033344463,0.55949278686579,0.696895772052359,0.309972246478673,1.8193536261599,-1.82073742062143,-0.000660984475185922,0.011936632107427,0.0360936141926427,1.004973440888,0.997905385918599,0,0,0,1,-1.99923998131424,49.8583660593426,0.309972246478673,0.745716433384555
2004-03-11,91.0500030517578,91.0500030517578,90.1500015258789,90.8399963378906,0.013371,"Thursday","11","03",0.960126550289742,0.63961953955058,0.703184393907304,0.320507010739161,1.86666518134509,-1.82319532913847,0.00143310830922738,0.0074303890712073,0.0329769594720744,1.00998337782191,1.00231183093718,0,1,0,1,-2.0238426741841,48.6643224750316,0.320507010739161,0.756736797134151
2004-03-12,90.6100006103516,90.8099975585938,90.2200012207031,90.2799987792969,0.004421,"Friday","12","03",0.969749162426292,0.705645464125723,0.641445364496157,0.26410369830057,1.90065126083909,-1.82808353068568,-0.0061646585333488,-0.00539823600188449,0.00713966302996583,1.00653952926078,1.00365531497028,0,0,0,1,-2.03969606909931,47.4995074790525,0.26410369830057,0.746969534280819
